seq,t_us,time_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z,mv_x_centered,mv_y_centered,mv_z_centered,mv_norm,mv_norm_centered
459,4929300,4.589237,1946,1723,1450,1741,1553,1329,-1.93337782226672,-1.81147814481142,-6.21354688021347,2684.98249528745,6.7548181104581
460,4939299,4.599236,1954,1714,1451,1733,1552,1327,-9.93337782226672,-2.81147814481142,-8.21354688021347,2678.23113266947,13.1923749443425
461,4949300,4.609237,1950,1721,1455,1745,1553,1333,2.06662217773328,-1.81147814481142,-2.21354688021347,2689.558142149,3.52876325155588
462,4959300,4.619237,1955,1715,1455,1736,1555,1337,-6.93337782226672,0.188521855188583,1.78645311978653,2686.87364794104,7.1623099112911
463,4969300,4.629237,1953,1729,1450,1745,1557,1339,2.06662217773328,2.18852185518858,3.78645311978653,2694.84600673211,4.83712542368691
464,4979300,4.639237,1947,1721,1455,1741,1557,1335,-1.93337782226672,2.18852185518858,-0.213546880213471,2690.27043250302,2.92799931426218
465,4989300,4.649237,1949,1712,1452,1741,1552,1334,-1.93337782226672,-2.81147814481142,-1.21354688021347,2686.88313850826,3.62147141268034
466,4999300,4.659237,1946,1715,1454,1745,1553,1330,2.06662217773328,-1.81147814481142,-5.21354688021347,2688.07254366395,5.89350925737901
467,5009300,4.669237,1954,1723,1441,1745,1548,1337,2.06662217773328,-6.81147814481142,1.78645311978653,2688.66100503578,7.33884026886658
468,5019300,4.679237,1949,1714,1450,1739,1548,1337,-3.93337782226672,-6.81147814481142,1.78645311978653,2684.77075371437,8.06592278410464
469,5029300,4.689237,1951,1715,1456,1743,1559,1332,0.0666221777332794,4.18852185518858,-3.21354688021347,2691.2365187772,5.27968156211036
470,5039300,4.699237,1949,1719,1456,1740,1551,1337,-2.93337782226672,-3.81147814481142,1.78645311978653,2687.14904685244,5.13064185514214
471,5049300,4.709237,1954,1723,1456,1745,1547,1332,2.06662217773328,-7.81147814481142,-3.21354688021347,2685.60198093463,8.69580367669919
472,5059300,4.719237,1951,1714,1456,1736,1558,1336,-6.93337782226672,3.18852185518858,0.786453119786529,2688.11383687522,7.67182560782877
473,5069300,4.729237,1953,1713,1428,1736,1548,1328,-6.93337782226672,-6.81147814481142,-7.21354688021347,2678.3547188526,12.1038515001045
474,5079300,4.739237,1949,1717,1451,1746,1553,1326,3.06662217773328,-1.81147814481142,-9.21354688021347,2686.74542895303,9.87800945352789
475,5089300,4.749237,1953,1716,1451,1742,1556,1335,-0.933377822266721,1.18852185518858,-0.213546880213471,2690.33919794512,1.52623085718026
476,5099300,4.759237,1949,1719,1443,1740,1553,1337,-2.93337782226672,-1.81147814481142,1.78645311978653,2688.30392627024,3.882985097382
477,5109300,4.769237,1949,1715,1462,1743,1555,1330,0.0666221777332794,0.188521855188583,-5.21354688021347,2687.93117471411,5.21737961783818
478,5119300,4.779237,1954,1719,1453,1745,1552,1332,2.06662217773328,-2.81147814481142,-3.21354688021347,2688.48526125772,4.74365050731828
479,5129300,4.789237,1953,1727,1447,1743,1557,1337,0.0666221777332794,2.18852185518858,1.78645311978653,2692.55770597401,2.82585936918294
480,5139300,4.799237,1952,1722,1454,1747,1552,1337,4.06662217773328,-2.81147814481142,1.78645311978653,2692.26336007457,5.25673282984588
481,5149300,4.809237,1951,1725,1454,1743,1530,1332,0.0666221777332794,-24.8114781448114,-3.21354688021347,2674.54164297361,25.0188083208683
482,5159300,4.819237,1946,1725,1445,1744,1522,1330,1.06662217773328,-32.8114781448114,-5.21354688021347,2669.62918773376,33.2402143794178
483,5169299,4.829236,1953,1723,1454,1745,1553,1337,2.06662217773328,-1.81147814481142,1.78645311978653,2691.54286609001,3.27777287862101
484,5179300,4.839237,1953,1717,1451,1739,1548,1330,-3.93337782226672,-6.81147814481142,-5.21354688021347,2681.29166634292,9.43656540708148
485,5189300,4.849237,1955,1715,1452,1743,1552,1335,0.0666221777332794,-2.81147814481142,-0.213546880213471,2688.67588228853,2.82036347717224
486,5199300,4.859237,1951,1717,1452,1747,1555,1330,4.06662217773328,0.188521855188583,-5.21354688021347,2690.52671423274,6.61468272092468
487,5209300,4.869237,1954,1716,1447,1747,1552,1333,4.06662217773328,-2.81147814481142,-2.21354688021347,2690.27916767015,5.41679010910403
488,5219300,4.879237,1957,1719,1447,1741,1550,1332,-1.93337782226672,-4.81147814481142,-3.21354688021347,2684.73555494764,6.10042255036161
489,5229300,4.889237,1947,1716,1449,1736,1552,1329,-6.93337782226672,-2.81147814481142,-6.21354688021347,2681.16411284352,9.72544611921031
490,5239300,4.899237,1951,1721,1455,1740,1552,1327,-2.93337782226672,-2.81147814481142,-8.21354688021347,2682.76592344543,9.16359466368864
491,5249300,4.909237,1950,1718,1454,1750,1552,1336,7.06662217773328,-2.81147814481142,0.786453119786529,2693.71490696399,7.64591831444765
492,5259300,4.919237,1953,1712,1453,1744,1558,1332,1.06662217773328,3.18852185518858,-3.21354688021347,2691.30525953486,4.65093947954362
493,5269300,4.929237,1951,1715,1449,1746,1558,1333,3.06662217773328,3.18852185518858,-2.21354688021347,2693.09654487172,4.94678006312021
494,5279300,4.939237,1941,1715,1462,1743,1556,1336,0.0666221777332794,1.18852185518858,0.786453119786529,2691.48304843259,1.42672044369204
495,5289300,4.949237,1954,1723,1451,1740,1560,1336,-2.93337782226672,5.18852185518858,0.786453119786529,2691.85735134684,6.01198577838952
496,5299300,4.959237,1955,1712,1455,1745,1553,1328,2.06662217773328,-1.81147814481142,-7.21354688021347,2687.08354912906,7.7193030053021
497,5309300,4.969237,1955,1728,1451,1744,1553,1321,1.06662217773328,-1.81147814481142,-14.2135468802135,2682.98080500029,14.3681610115974
498,5319300,4.979237,1954,1717,1446,1741,1559,1337,-1.93337782226672,4.18852185518858,1.78645311978653,2692.42102948257,4.9470273785598
499,5329300,4.989237,1947,1725,1440,1746,1557,1335,3.06662217773328,2.18852185518858,-0.213546880213471,2693.5088639171,3.77351318556761
500,5339300,4.999237,1954,1725,1456,1742,1553,1332,-0.933377822266721,-1.81147814481142,-3.21354688021347,2687.11685640949,3.8051978633914
501,5349300,5.009237,1954,1722,1447,1736,1548,1333,-6.93337782226672,-6.81147814481142,-2.21354688021347,2680.8373691815,9.96833749099851
502,5359300,5.019237,1947,1727,1447,1745,1550,1329,2.06662217773328,-4.81147814481142,-6.21354688021347,2685.8454907161,8.12584850930089
503,5369300,5.029237,1952,1726,1456,1745,1557,1335,2.06662217773328,2.18852185518858,-0.213546880213471,2692.86074649247,3.0176410333547
504,5379300,5.039237,1951,1716,1449,1750,1553,1327,7.06662217773328,-1.81147814481142,-8.21354688021347,2689.83977217975,10.9854883562555
505,5389300,5.049237,1953,1725,1453,1756,1562,1343,13.0666221777333,7.18852185518858,7.78645311978653,2706.84853658272,16.8238020014736
506,5399300,5.059237,1950,1733,1453,1747,1552,1339,4.06662217773328,-2.81147814481142,3.78645311978653,2693.25713588584,6.22728291661183
507,5409299,5.069236,1952,1713,1454,1752,1555,1334,9.06662217773328,0.188521855188583,-1.21354688021347,2695.75314151723,9.14941933863152
508,5419300,5.079237,1953,1712,1450,1744,1553,1333,1.06662217773328,-1.81147814481142,-2.21354688021347,2688.90944436588,3.05269155501578
509,5429300,5.089237,1950,1722,1451,1713,1549,1334,-29.9333778222667,-5.81147814481142,-1.21354688021347,2667.08192600077,30.5164395385285
510,5439300,5.099237,1955,1726,1456,1742,1559,1332,-0.933377822266721,4.18852185518858,-3.21354688021347,2690.58896898058,5.36113728996204
511,5449300,5.109237,1958,1719,1454,1745,1552,1335,2.06662217773328,-2.81147814481142,-0.213546880213471,2689.97286231664,3.49584594258674
512,5459300,5.119237,1949,1726,1453,1747,1555,1336,4.06662217773328,0.188521855188583,0.786453119786529,2693.49772600609,4.14625914963571
513,5469300,5.129237,1968,1719,1446,1741,1548,1315,-1.93337782226672,-6.81147814481142,-20.2135468802135,2675.18410581403,21.4177884432419
514,5479299,5.139236,1955,1718,1451,1741,1553,1350,-1.93337782226672,-1.81147814481142,14.7864531197865,2695.43873979729,15.0219372497826
515,5489300,5.149237,1951,1714,1456,1752,1552,1338,9.06662217773328,-2.81147814481142,2.78645311978653,2696.0066765496,9.89304644997107
516,5499300,5.159237,1950,1722,1447,1747,1553,1335,4.06662217773328,-1.81147814481142,-0.213546880213471,2691.84750682501,4.4569576255121
517,5509300,5.169237,1953,1712,1456,1742,1558,1332,-0.933377822266721,3.18852185518858,-3.21354688021347,2690.00966541014,4.62220178393851
518,5519300,5.179237,1954,1695,1447,1744,1550,1328,1.06662217773328,-4.81147814481142,-7.21354688021347,2684.70110068141,8.736318641228
519,5529300,5.189237,1953,1719,1449,1741,1553,1309,-1.93337782226672,-1.81147814481142,-26.2135468802135,2675.13943561826,26.3470955308913
520,5539300,5.199237,1947,1715,1454,1758,1548,1333,15.0666221777333,-6.81147814481142,-2.21354688021347,2695.13580362846,16.6822998460857
521,5549300,5.209237,1953,1715,1449,1745,1548,1337,2.06662217773328,-6.81147814481142,1.78645311978653,2688.66100503578,7.33884026886658
522,5559300,5.219237,1945,1741,1449,1747,1548,1336,4.06662217773328,-6.81147814481142,0.786453119786529,2689.46258572228,7.97196079790272
523,5569300,5.229237,1953,1719,1445,1745,1549,1335,2.06662217773328,-5.81147814481142,-0.213546880213471,2688.24310656607,6.17169407238958
524,5579300,5.239237,1952,1715,1447,1745,1553,1336,2.06662217773328,-1.81147814481142,0.786453119786529,2691.04626493117,2.85847665798593
525,5589300,5.249237,1952,1721,1451,1742,1553,1332,-0.933377822266721,-1.81147814481142,-3.21354688021347,2687.11685640949,3.8051978633914
526,5599300,5.259237,1954,1713,1455,1762,1556,1337,19.0666221777333,1.18852185518858,1.78645311978653,2704.32043219734,19.1869768389365
527,5609300,5.269237,1955,1718,1450,1748,1555,1333,5.06662217773328,0.188521855188583,-2.21354688021347,2692.66002309983,5.53226812190852
528,5619300,5.279237,1957,1721,1451,1746,1549,1333,3.06662217773328,-5.81147814481142,-2.21354688021347,2687.89992373228,6.93377527754463
529,5629300,5.289237,1948,1730,1455,1731,1557,1333,-11.9333778222667,2.18852185518858,-2.21354688021347,2682.8154986879,12.3326770796331
530,5639300,5.299237,1953,1716,1450,1745,1557,1333,2.06662217773328,2.18852185518858,-2.21354688021347,2691.86979625687,3.7363544969716
531,5649300,5.309237,1948,1723,1451,1747,1555,1335,4.06662217773328,0.188521855188583,-0.213546880213471,2693.00185666479,4.07658664771949
532,5659300,5.319237,1951,1715,1456,1744,1556,1330,1.06662217773328,1.18852185518858,-5.21354688021347,2689.15823260737,5.45264505927875
533,5669300,5.329237,1953,1722,1459,1741,1560,1327,-1.93337782226672,5.18852185518858,-8.21354688021347,2688.04947871128,9.90560756333839
534,5679300,5.339237,1949,1723,1456,1745,1555,1334,2.06662217773328,0.188521855188583,-1.21354688021347,2691.2090219825,2.40398913180959
535,5689300,5.349237,1949,1722,1451,1741,1557,1329,-1.93337782226672,2.18852185518858,-6.21354688021347,2687.29808543823,6.86554750525269
536,5699300,5.359237,1948,1717,1456,1741,1553,1336,-1.93337782226672,-1.81147814481142,0.786453119786529,2688.45420269716,2.7636771487249
537,5709300,5.369237,1947,1717,1450,1739,1560,1330,-3.93337782226672,5.18852185518858,-5.21354688021347,2688.23752670779,8.3410605564672
538,5719300,5.379237,1957,1717,1442,1744,1555,1337,1.06662217773328,0.188521855188583,1.78645311978653,2692.049405193,2.08917163227707
539,5729300,5.389237,1950,1715,1446,1741,1550,1333,-1.93337782226672,-4.81147814481142,-2.21354688021347,2685.2318335667,5.63809023806231
540,5739300,5.399237,1953,1723,1444,1745,1557,1333,2.06662217773328,2.18852185518858,-2.21354688021347,2691.86979625687,3.7363544969716
541,5749300,5.409237,1950,1714,1450,1741,1553,1337,-1.93337782226672,-1.81147814481142,1.78645311978653,2688.95128256352,3.19543700015463
542,5759300,5.419237,1950,1721,1450,1744,1557,1332,1.06662217773328,2.18852185518858,-3.21354688021347,2690.72648182605,4.03164908343971
543,5769300,5.429237,1950,1718,1449,1749,1550,1333,6.06662217773328,-4.81147814481142,-2.21354688021347,2690.42561688667,8.05319913924063
544,5779300,5.439237,1947,1721,1456,1736,1555,1336,-6.93337782226672,0.188521855188583,0.786453119786529,2686.37618363475,6.98038516314148
545,5789300,5.449237,1955,1717,1455,1741,1560,1337,-1.93337782226672,5.18852185518858,1.78645311978653,2693.00018566654,5.81808590471105
546,5799300,5.459237,1941,1719,1456,1741,1553,1330,-1.93337782226672,-1.81147814481142,-5.21354688021347,2685.47761115225,5.84811712818287
547,5809300,5.469237,1949,1713,1437,1742,1537,1333,-0.933377822266721,-17.8114781448114,-2.21354688021347,2678.39914874538,17.9727498634209
548,5819299,5.479236,1951,1712,1456,1745,1552,1332,2.06662217773328,-2.81147814481142,-3.21354688021347,2688.48526125772,4.74365050731828
549,5829300,5.489237,1951,1721,1456,1733,1553,1337,-9.93337782226672,-1.81147814481142,1.78645311978653,2683.77849309514,10.2540169093982
550,5839300,5.499237,1951,1714,1446,1747,1562,1330,4.06662217773328,7.18852185518858,-5.21354688021347,2694.57844569424,9.76695108368726
551,5849299,5.509236,1953,1719,1455,1731,1556,1336,-11.9333778222667,1.18852185518858,0.786453119786529,2683.7274451777,12.0181778551846
552,5859300,5.519237,1949,1722,1463,1745,1553,1352,2.06662217773328,-1.81147814481142,16.7864531197865,2699.02537965096,17.0099203007368
553,5869300,5.529237,1952,1718,1452,1745,1548,1333,2.06662217773328,-6.81147814481142,-2.21354688021347,2686.67415218147,7.45432435125045
554,5879300,5.539237,1953,1719,1445,1741,1548,1330,-1.93337782226672,-6.81147814481142,-5.21354688021347,2682.58923430331,8.79290938160175
555,5889299,5.549236,1951,1718,1455,1743,1548,1330,0.0666221777332794,-6.81147814481142,-5.21354688021347,2683.88766530941,8.57798018789931
556,5899300,5.559237,1955,1719,1456,1741,1549,1332,-1.93337782226672,-5.81147814481142,-3.21354688021347,2684.15834108199,6.91651007247031
557,5909300,5.569237,1955,1717,1469,1758,1553,1334,15.0666221777333,-1.81147814481142,-1.21354688021347,2698.50495645274,15.2235755637816
558,5919300,5.579237,1952,1712,1444,1739,1560,1334,-3.93337782226672,5.18852185518858,-1.21354688021347,2690.21876433869,6.6230594263486
559,5929300,5.589237,1945,1714,1449,1742,1551,1337,-0.933377822266721,-3.81147814481142,1.78645311978653,2688.44453169486,4.31160927690224
560,5939300,5.599237,1954,1722,1456,1750,1557,1332,7.06662217773328,2.18852185518858,-3.21354688021347,2694.61926809707,8.06558494250725
561,5949300,5.609237,1955,1723,1453,1741,1552,1328,-1.93337782226672,-2.81147814481142,-7.21354688021347,2683.90927566488,7.97982567199451
562,5959300,5.619237,1947,1717,1465,1746,1559,1337,3.06662217773328,4.18852185518858,1.78645311978653,2695.656877275,5.48992729109895
563,5969299,5.629236,1953,1723,1447,1743,1559,1339,0.0666221777332794,4.18852185518858,3.78645311978653,2694.7079619135,5.6467141838683
564,5979300,5.639237,1953,1716,1452,1743,1553,1336,0.0666221777332794,-1.81147814481142,0.786453119786529,2689.74980249093,1.97595548869839
565,5989300,5.649237,1951,1719,1457,1741,1548,1325,-1.93337782226672,-6.81147814481142,-10.2135468802135,2680.11380355387,12.4278205730206
566,5999300,5.659237,1952,1725,1450,1743,1569,1333,0.0666221777332794,14.1885218551886,-2.21354688021347,2697.53572728889,14.3603057328398
567,6009299,5.669236,1952,1715,1451,1740,1557,1335,-2.93337782226672,2.18852185518858,-0.213546880213471,2689.62339371147,3.66605177661926
568,6019300,5.679237,1951,1742,1451,1743,1556,1340,0.0666221777332794,1.18852185518858,4.78645311978653,2693.47080919768,4.93225670284313
569,6029300,5.689237,1950,1714,1452,1749,1552,1337,6.06662217773328,-2.81147814481142,1.78645311978653,2693.56158273762,6.92096299334945
570,6039300,5.699237,1954,1714,1447,1740,1553,1332,-2.93337782226672,-1.81147814481142,-3.21354688021347,2685.82073117325,4.71307140499965
571,6049300,5.709237,1953,1721,1453,1744,1553,1323,1.06662217773328,-1.81147814481142,-12.2135468802135,2683.96609516588,12.3931377517695
572,6059300,5.719237,1949,1721,1454,1736,1553,1332,-6.93337782226672,-1.81147814481142,-3.21354688021347,2683.23107465608,7.8536656821359
573,6069300,5.729237,1951,1719,1443,1744,1553,1333,1.06662217773328,-1.81147814481142,-2.21354688021347,2688.90944436588,3.05269155501578
574,6079300,5.739237,1947,1721,1451,1743,1555,1333,0.0666221777332794,0.188521855188583,-2.21354688021347,2689.41685128951,2.2225590645363
575,6089300,5.749237,1950,1713,1456,1737,1547,1337,-5.93337782226672,-7.81147814481142,1.78645311978653,2682.89899176246,9.97073607803496
576,6099299,5.759236,1947,1715,1471,1744,1553,1335,1.06662217773328,-1.81147814481142,-0.213546880213471,2689.90148518491,2.11299271395119
577,6109300,5.769237,1947,1717,1442,1745,1555,1309,2.06662217773328,0.188521855188583,-26.2135468802135,2678.90481353855,26.2955606092841
578,6119300,5.779237,1952,1726,1442,1745,1551,1332,2.06662217773328,-3.81147814481142,-3.21354688021347,2687.90810854836,5.39677463168547
579,6129300,5.789237,1949,1721,1451,1741,1560,1336,-1.93337782226672,5.18852185518858,0.786453119786529,2692.50385329344,5.59260380815809
580,6139300,5.799237,1951,1722,1452,1744,1549,1335,1.06662217773328,-5.81147814481142,-0.213546880213471,2687.59409137615,5.91240757794167
581,6149299,5.809236,1949,1719,1457,1757,1552,1338,14.0666221777333,-2.81147814481142,2.78645311978653,2699.25860191275,14.61295965363
582,6159300,5.819237,1952,1715,1450,1742,1548,1333,-0.933377822266721,-6.81147814481142,-2.21354688021347,2684.72661550483,7.22268775922411
583,6169300,5.829237,1949,1718,1451,1745,1553,1337,2.06662217773328,-1.81147814481142,1.78645311978653,2691.54286609001,3.27777287862101
584,6179300,5.839237,1949,1721,1455,1744,1556,1335,1.06662217773328,1.18852185518858,-0.213546880213471,2691.63463345232,1.61117017733767
585,6189300,5.849237,1959,1719,1456,1747,1552,1336,4.06662217773328,-2.81147814481142,0.786453119786529,2691.76689183889,5.00602974469852
586,6199300,5.859237,1951,1722,1451,1742,1558,1333,-0.933377822266721,3.18852185518858,-2.21354688021347,2690.50497119035,3.9921993400903
587,6209300,5.869237,1949,1721,1456,1745,1557,1327,2.06662217773328,2.18852185518858,-8.21354688021347,2688.90367994095,8.74773727826811
588,6219300,5.879237,1951,1721,1450,1737,1560,1337,-5.93337782226672,5.18852185518858,1.78645311978653,2690.41595297084,8.08190238574626
589,6229300,5.889237,1950,1738,1451,1729,1550,1336,-13.9333778222667,-4.81147814481142,0.786453119786529,2678.96192582127,14.7617020693975
590,6239300,5.899237,1948,1719,1450,1741,1548,1339,-1.93337782226672,-6.81147814481142,3.78645311978653,2687.06270860953,8.02940916563713
591,6249300,5.909237,1945,1719,1452,1746,1556,1337,3.06662217773328,1.18852185518858,1.78645311978653,2693.9229758848,3.7427490605732
592,6259300,5.919237,1951,1721,1447,1740,1550,1327,-2.93337782226672,-4.81147814481142,-8.21354688021347,2681.60940481644,9.96079212410482
593,6269300,5.929237,1946,1729,1454,1744,1553,1350,1.06662217773328,-1.81147814481142,14.7864531197865,2697.37743002347,14.9351374885806
594,6279300,5.939237,1954,1733,1457,1747,1553,1325,4.06662217773328,-1.81147814481142,-10.2135468802135,2686.90211954213,11.1416071048965
595,6289300,5.949237,1954,1741,1455,1750,1555,1332,7.06662217773328,0.188521855188583,-3.21354688021347,2693.46412636218,7.76527997203226
596,6299300,5.959237,1949,1722,1452,1740,1552,1329,-2.93337782226672,-2.81147814481142,-6.21354688021347,2683.75576385035,7.42410126813536
597,6309300,5.969237,1947,1717,1443,1733,1546,1327,-9.93337782226672,-8.81147814481142,-8.21354688021347,2674.75868070374,15.6133434731275
598,6319300,5.979237,1951,1719,1450,1744,1553,1337,1.06662217773328,-1.81147814481142,1.78645311978653,2690.89464676713,2.75872265520783
599,6329300,5.989237,1955,1717,1454,1749,1558,1333,6.06662217773328,3.18852185518858,-2.21354688021347,2695.04248575046,7.2021084453987
600,6339300,5.999237,1950,1717,1453,1745,1553,1337,2.06662217773328,-1.81147814481142,1.78645311978653,2691.54286609001,3.27777287862101
601,6349300,6.009237,1947,1726,1451,1739,1555,1330,-3.93337782226672,0.188521855188583,-5.21354688021347,2685.33908473399,6.5336109965904
602,6359300,6.019237,1952,1726,1451,1736,1548,1334,-6.93337782226672,-6.81147814481142,-1.21354688021347,2681.33474225058,9.79493024855305
603,6369300,6.029237,1951,1718,1451,1742,1553,1335,-0.933377822266721,-1.81147814481142,-0.213546880213471,2688.60521460478,2.0489630299929
604,6379299,6.039236,1953,1714,1451,1745,1548,1311,2.06662217773328,-6.81147814481142,-24.2135468802135,2675.82697497428,25.238126203485
605,6389300,6.049237,1953,1718,1423,1741,1552,1337,-1.93337782226672,-2.81147814481142,1.78645311978653,2688.37385792973,3.85146386606185
606,6399299,6.059236,1953,1712,1453,1745,1555,1337,2.06662217773328,0.188521855188583,1.78645311978653,2692.6973465282,2.73822615292781
607,6409300,6.069237,1953,1722,1445,1744,1553,1337,1.06662217773328,-1.81147814481142,1.78645311978653,2690.89464676713,2.75872265520783
608,6419300,6.079237,1951,1713,1446,1745,1556,1337,2.06662217773328,1.18852185518858,1.78645311978653,2693.27495811326,2.97908143140717
609,6429300,6.089237,1952,1718,1463,1742,1572,1351,-0.933377822266721,17.1885218551886,15.7864531197865,2707.57252903777,23.3565532523233
610,6439300,6.099237,1954,1718,1456,1736,1548,1332,-6.93337782226672,-6.81147814481142,-3.21354688021347,2680.34027690515,10.2369353858893
611,6449300,6.109237,1957,1715,1451,1742,1548,1337,-0.933377822266721,-6.81147814481142,1.78645311978653,2686.7149085826,7.10343884506216
612,6459300,6.119237,1951,1721,1469,1744,1548,1332,1.06662217773328,-6.81147814481142,-3.21354688021347,2685.52862580163,7.60662874988689
613,6469300,6.129237,1951,1712,1456,1742,1559,1330,-0.933377822266721,4.18852185518858,-5.21354688021347,2689.59941255199,6.75247958624648
614,6479300,6.139237,1951,1718,1453,1743,1572,1332,0.0666221777332794,17.1885218551886,-3.21354688021347,2698.7880613342,17.4864692157162
615,6489300,6.149237,1952,1725,1451,1746,1555,1334,3.06662217773328,0.188521855188583,-1.21354688021347,2691.85753709218,3.30339342212295
616,6499301,6.159238,1954,1718,1450,1742,1552,1331,-0.933377822266721,-2.81147814481142,-4.21354688021347,2686.04337269524,5.15068741330789
617,6509300,6.169237,1947,1715,1453,1747,1550,1336,4.06662217773328,-4.81147814481142,0.786453119786529,2690.61424213877,6.3487200587246
618,6519300,6.179237,1954,1719,1452,1745,1550,1346,2.06662217773328,-4.81147814481142,10.7864531197865,2694.2978677199,11.9903636337206
619,6529300,6.189237,1953,1717,1455,1744,1552,1335,1.06662217773328,-2.81147814481142,-0.213546880213471,2689.32426456908,3.01458031885595
620,6539300,6.199237,1952,1714,1485,1746,1553,1323,3.06662217773328,-1.81147814481142,-12.2135468802135,2685.26609482189,12.7222777852579
621,6549300,6.209237,1951,1715,1447,1741,1554,1329,-1.93337782226672,-0.811478144811417,-6.21354688021347,2685.56102146274,6.55779013202999
622,6559300,6.219237,1950,1717,1454,1741,1559,1330,-1.93337782226672,4.18852185518858,-5.21354688021347,2688.95184040176,6.9615182400974
623,6569300,6.229237,1953,1712,1451,1747,1557,1326,4.06662217773328,2.18852185518858,-9.21354688021347,2689.70890618297,10.3061384602072
624,6579300,6.239237,1948,1723,1456,1741,1553,1337,-1.93337782226672,-1.81147814481142,1.78645311978653,2688.95128256352,3.19543700015463
625,6589300,6.249237,1953,1724,1456,1746,1557,1337,3.06662217773328,2.18852185518858,1.78645311978653,2694.50069586185,4.16955803902508
626,6599300,6.259237,1957,1726,1451,1750,1553,1330,7.06662217773328,-1.81147814481142,-5.21354688021347,2691.32105108253,8.96658648227657
627,6609300,6.269237,1948,1716,1451,1746,1559,1328,3.06662217773328,4.18852185518858,-7.21354688021347,2691.20437722593,8.88724622734149
628,6619300,6.279237,1953,1718,1457,1741,1553,1326,-1.93337782226672,-1.81147814481142,-9.21354688021347,2683.4988354758,9.58691029407565
629,6629300,6.289237,1949,1715,1455,1745,1557,1330,2.06662217773328,2.18852185518858,-5.21354688021347,2690.3854742397,6.02010184368344
630,6639300,6.299237,1953,1718,1455,1742,1569,1327,-0.933377822266721,14.1885218551886,-8.21354688021347,2693.92910077455,16.4209530462677
631,6649300,6.309237,1947,1723,1447,1742,1553,1342,-0.933377822266721,-1.81147814481142,6.78645311978653,2692.08785146399,7.08580222524515
632,6659300,6.319237,1951,1723,1458,1744,1551,1322,1.06662217773328,-3.81147814481142,-13.2135468802135,2682.31634972462,13.7935807415626
633,6669300,6.329237,1954,1712,1453,1764,1553,1337,21.0666221777333,-1.81147814481142,1.78645311978653,2703.89977624911,21.2196945736193
634,6679300,6.339237,1947,1712,1455,1752,1558,1332,9.06662217773328,3.18852185518858,-3.21354688021347,2696.49624512996,10.1339623487612
635,6689300,6.349237,1955,1712,1454,1744,1557,1336,1.06662217773328,2.18852185518858,0.786453119786529,2692.70885912309,2.5584798788133
636,6699300,6.359237,1954,1721,1456,1750,1548,1328,7.06662217773328,-6.81147814481142,-7.21354688021347,2687.45009255986,12.1806667351633
637,6709300,6.369237,1953,1719,1449,1745,1553,1330,2.06662217773328,-1.81147814481142,-5.21354688021347,2688.07254366395,5.89350925737901
638,6719300,6.379237,1951,1719,1447,1736,1549,1337,-6.93337782226672,-5.81147814481142,1.78645311978653,2683.40567190278,9.22151945197296
639,6729300,6.389237,1948,1731,1447,1745,1557,1330,2.06662217773328,2.18852185518858,-5.21354688021347,2690.3854742397,6.02010184368344
640,6739300,6.399237,1955,1728,1447,1742,1556,1329,-0.933377822266721,1.18852185518858,-6.21354688021347,2687.36692693796,6.39468085145544
641,6749300,6.409237,1954,1719,1455,1737,1546,1332,-5.93337782226672,-8.81147814481142,-3.21354688021347,2679.83376350101,11.0983783963958
642,6759300,6.419237,1957,1718,1445,1745,1548,1337,2.06662217773328,-6.81147814481142,1.78645311978653,2688.66100503578,7.33884026886658
643,6769300,6.429237,1952,1743,1450,1741,1553,1333,-1.93337782226672,-1.81147814481142,-2.21354688021347,2686.96464435243,3.45241837900116
644,6779300,6.439237,1954,1714,1451,1749,1552,1335,6.06662217773328,-2.81147814481142,-0.213546880213471,2692.5694048622,6.68983678994984
645,6789300,6.449237,1951,1726,1455,1741,1552,1335,-1.93337782226672,-2.81147814481142,-0.213546880213471,2687.37976475228,3.41876606869115
646,6799300,6.459237,1951,1717,1449,1741,1553,1333,-1.93337782226672,-1.81147814481142,-2.21354688021347,2686.96464435243,3.45241837900116
647,6809300,6.469237,1945,1717,1452,1744,1548,1352,1.06662217773328,-6.81147814481142,16.7864531197865,2695.50440548703,18.1471464900151
648,6819300,6.479237,1951,1719,1449,1743,1538,1337,0.0666221777332794,-16.8114781448114,1.78645311978653,2681.61555783076,16.9062606947022
649,6829299,6.489236,1951,1719,1446,1731,1552,1337,-11.9333778222667,-2.81147814481142,1.78645311978653,2681.90864870525,12.3895653820832
650,6839300,6.499237,1949,1723,1451,1744,1552,1329,1.06662217773328,-2.81147814481142,-6.21354688021347,2686.35087060496,6.90291656196099
651,6849300,6.509237,1951,1714,1450,1745,1572,1315,2.06662217773328,17.1885218551886,-20.2135468802135,2691.73438511306,26.6139754315356
652,6859300,6.519237,1946,1719,1454,1744,1551,1337,1.06662217773328,-3.81147814481142,1.78645311978653,2689.74087971314,4.34240293703873
653,6869300,6.529237,1943,1717,1455,1742,1553,1311,-0.933377822266721,-1.81147814481142,-24.2135468802135,2676.7693214022,24.2991460703566
654,6879300,6.539237,1962,1719,1449,1739,1555,1330,-3.93337782226672,0.188521855188583,-5.21354688021347,2685.33908473399,6.5336109965904
