sensor_id,seq,t_us,wall_s,raw_x,raw_y,raw_z,mv_x,mv_y,mv_z
2,186763,1868045531,45.7059769,2689,2237,2268,2300,1930,1945
1,186827,1868685301,45.7229621,2246,1743,1051,1990,1574,1009
2,186764,1868055531,45.7237953,2678,2223,2211,2235,1874,1879
2,186765,1868065532,45.7246781,2580,2203,2214,2182,1880,1898
1,186828,1868695302,45.7363068,2245,1729,1057,1988,1560,1011
2,186766,1868075531,45.7371007,2375,1938,1904,2022,1672,1647
1,186829,1868705300,45.737831,2242,1733,1054,1983,1561,1007
2,186767,1868085531,45.738496,2682,2201,2202,2299,1912,1893
1,186830,1868715301,45.7518539,2246,1722,1054,1987,1558,1008
2,186768,1868095530,45.7529368,2336,1899,1882,1988,1635,1619
1,186831,1868725301,45.7536314,2249,1718,1056,1986,1559,1008
2,186769,1868105531,45.767799,2317,1857,1858,1971,1613,1606
1,186832,1868735301,45.7687016,2245,1722,1055,1986,1552,1010
2,186770,1868115532,45.7695812,2261,1859,1845,1934,1619,1609
1,186833,1868745302,45.7836622,2245,1717,1054,1982,1557,1011
2,186771,1868125530,45.7844974,2611,1924,1950,2141,1585,1625
1,186834,1868755301,45.7853209,2240,1717,1060,1984,1556,1011
2,186772,1868135530,45.7860781,2435,1869,1968,2095,1643,1726
1,186835,1868765301,45.7999247,2241,1715,1053,1984,1548,1009
2,186773,1868145531,45.8009454,2389,1765,1856,2040,1528,1589
1,186836,1868775301,45.8018022,2241,1716,1057,1989,1552,1011
2,186774,1868155530,45.8147247,2641,1933,1954,2246,1640,1635
1,186837,1868785301,45.8154295,2243,1712,1063,1979,1552,1009
1,186838,1868795300,45.8313577,2243,1719,1058,1983,1548,1011
2,186775,1868165532,45.8324538,2493,1917,1925,2103,1617,1607
2,186776,1868175531,45.833446,2427,1811,1805,2066,1574,1545
1,186839,1868805301,45.8962752,2240,1717,1065,1985,1550,1014
2,186777,1868185531,45.8972064,2279,1760,1735,1941,1538,1520
1,186840,1868815314,45.8981342,2255,1725,1065,1983,1556,1014
2,186778,1868195532,45.8992928,2403,1844,1783,2003,1572,1538
1,186841,1868825301,45.9003436,2239,1717,1057,1981,1555,1015
2,186779,1868205533,45.9012026,2443,1936,1894,2077,1681,1647
1,186842,1868835300,45.9020494,2241,1720,1062,1982,1557,1014
2,186780,1868215530,45.9028364,2209,1744,1679,1889,1522,1455
2,186781,1868225531,45.9034518,2131,1715,1632,1824,1486,1425
1,186843,1868845301,45.9042233,2245,1721,1063,1984,1557,1013
2,186782,1868235537,45.9049455,2380,1860,1808,2082,1651,1571
1,186844,1868855301,45.9061249,2243,1725,1063,1984,1556,1010
2,186783,1868245532,45.9085574,2306,1648,1553,1950,1453,1398
1,186845,1868865301,45.9094811,2242,1724,1059,1983,1560,1010
1,186846,1868875301,45.9102798,2242,1727,1062,1982,1560,1015
2,186784,1868255532,45.9242769,2256,1763,1700,1925,1543,1488
1,186847,1868885301,45.9255114,2243,1725,1058,1983,1555,1015
2,186785,1868265531,45.9264221,2235,1790,1724,1924,1587,1528
1,186848,1868895301,45.9270465,2243,1722,1062,1982,1558,1013
2,186786,1868275531,45.939756,2323,1744,1713,1972,1506,1504
2,186787,1868285531,45.9405865,2350,1762,1776,2064,1535,1535
1,186849,1868905301,45.9411552,2243,1719,1067,1982,1557,1010
2,186788,1868295532,45.9551309,2478,1655,1627,2102,1453,1437
1,186850,1868915302,45.9559505,2243,1728,1069,1985,1558,1012
1,186851,1868925302,45.9704081,2241,1717,1065,1984,1558,1013
2,186789,1868305533,45.9710129,2396,1790,1838,2063,1557,1567
1,186852,1868935301,45.9714984,2242,1727,1065,1981,1558,1015
2,186790,1868315531,45.9855691,2320,1850,1888,1976,1602,1630
1,186853,1868945302,45.9864069,2241,1730,1061,1981,1560,1011
1,186854,1868955301,45.9875083,2237,1723,1061,1980,1553,1015
2,186791,1868325538,46.0012664,2237,1870,1947,1912,1618,1684
2,186792,1868335531,46.0023098,2178,1872,1982,1860,1622,1710
1,186855,1868965301,46.0028884,2246,1721,1061,1985,1556,1015
2,186793,1868345532,46.0034302,2111,1876,2003,1809,1625,1724
1,186856,1868975302,46.0170464,2249,1728,1062,1986,1555,1016
1,186857,1868985301,46.0180057,2244,1728,1061,1986,1558,1015
2,186794,1868355532,46.0186427,2164,1997,2165,1905,1759,1862
2,186795,1868365530,46.0316514,2096,1884,2022,1795,1623,1720
1,186858,1868995301,46.0325491,2246,1725,1065,1987,1558,1012
2,186796,1868375531,46.0334567,2030,1817,1936,1752,1579,1674
1,186859,1869005301,46.0470882,2247,1726,1062,1983,1558,1010
2,186797,1868385546,46.0486699,2059,1863,1974,1775,1623,1722
1,186860,1869015301,46.0500708,2244,1727,1066,1982,1553,1013
2,186798,1868395531,46.0626652,2135,1936,1992,1756,1610,1669
2,186799,1868405531,46.0633015,2064,1840,1941,1769,1607,1655
2,186800,1868415531,46.0784741,2016,1795,1791,1783,1546,1554
1,186861,1869025301,46.0791714,2240,1723,1058,1980,1553,1014
1,186862,1869035301,46.0797668,2240,1722,1063,1985,1553,1017
1,186863,1869045301,46.0802571,2241,1719,1062,1981,1553,1012
2,186801,1868425531,46.1316506,2193,1368,1500,1843,1215,1333
1,186864,1869055301,46.1325835,2237,1726,1060,1983,1557,1016
2,186802,1868435532,46.133499,2337,966,912,1995,911,867
1,186865,1869065301,46.1342275,2241,1719,1061,1980,1558,1017
2,186803,1868445531,46.1350964,2369,1218,1129,2017,1104,1033
2,186804,1868455532,46.1359894,2221,1565,1535,1888,1380,1355
1,186866,1869075301,46.1366145,2245,1722,1062,1979,1557,1012
2,186805,1868465532,46.1373387,2074,1594,1561,1780,1398,1374
1,186867,1869085300,46.1380507,2242,1719,1062,1984,1553,1011
1,186868,1869095301,46.1415491,2240,1717,1061,1980,1550,1013
1,186870,1869115301,46.1593234,2245,1722,1059,1981,1552,1011
1,186871,1869125302,46.1600549,2243,1719,1054,1982,1553,1009
2,186808,1868495532,46.1607334,1974,1860,1856,1701,1613,1613
1,186872,1869135301,46.1737751,2243,1726,1058,1987,1553,1006
2,186809,1868505536,46.1754393,1966,1840,1838,1692,1591,1591
1,186873,1869145301,46.1770424,2244,1725,1060,1986,1553,1010
2,186810,1868515531,46.1872034,1959,1796,1778,1693,1564,1548
2,186811,1868525537,46.1884051,1965,1769,1739,1704,1534,1518
1,186874,1869155301,46.1890485,2248,1716,1056,1981,1558,1010
2,186812,1868535530,46.2026945,1975,1674,1645,1700,1466,1444
1,186875,1869165301,46.2034644,2243,1717,1054,1982,1553,1009
2,186813,1868545531,46.2042474,1983,1571,1534,1710,1382,1355
1,186876,1869175301,46.2049877,2241,1717,1054,1984,1555,1007
2,186814,1868555531,46.2189939,2016,1520,1513,1735,1345,1334
1,186877,1869185301,46.2198352,2241,1717,1052,1983,1553,1010
2,186815,1868565531,46.2206366,2046,1526,1535,1760,1354,1351
1,186878,1869195301,46.2344739,2242,1719,1056,1989,1559,1010
2,186816,1868575532,46.2352464,2070,1631,1630,1775,1432,1432
1,186879,1869205301,46.2359673,2247,1722,1054,1987,1555,1009
2,186817,1868585531,46.2519959,2069,1659,1653,1775,1453,1448
1,186880,1869215301,46.2525199,2241,1715,1054,1984,1548,1010
2,186818,1868595532,46.2530652,2073,1629,1626,1783,1432,1428
2,186819,1868605531,46.2665904,2091,1593,1600,1797,1401,1409
1,186881,1869225301,46.2672301,2251,1712,1051,1987,1558,1006
1,186882,1869235301,46.2677761,2248,1718,1053,1987,1548,1007
2,186820,1868615531,46.2805967,2127,1579,1587,1821,1390,1398
1,186883,1869245301,46.2814056,2246,1717,1050,1985,1557,1007
2,186821,1868625534,46.2821539,2112,1618,1619,1811,1418,1421
1,186884,1869255301,46.2959979,2250,1719,1051,1990,1558,1007
2,186822,1868635531,46.2966943,2071,1648,1643,1779,1445,1440
1,186885,1869265302,46.2972945,2250,1718,1053,1989,1551,1002
2,186823,1868645533,46.2977785,2058,1639,1647,1768,1440,1444
1,186886,1869275301,46.3115262,2245,1721,1054,1989,1553,1009
1,186887,1869285301,46.3121257,2250,1718,1051,1990,1553,1009
2,186824,1868655539,46.3279606,2046,1638,1634,1750,1437,1432
2,186825,1868665530,46.3286876,2034,1638,1633,1750,1440,1436
1,186888,1869295301,46.3292727,2244,1717,1056,1987,1553,1005
2,186826,1868675530,46.3298667,2043,1668,1658,1752,1459,1451
1,186889,1869305302,46.3431464,2243,1721,1054,1981,1550,1007
2,186827,1868685530,46.3438485,2045,1694,1680,1753,1474,1466
1,186890,1869315302,46.3446559,2242,1715,1056,1979,1556,1009
2,186828,1868695530,46.3455847,2045,1678,1662,1760,1467,1458
1,186891,1869325301,46.3590271,2241,1720,1057,1985,1556,1010
2,186829,1868705530,46.3601419,2061,1648,1639,1773,1444,1436
1,186892,1869335301,46.3738123,2239,1719,1055,1983,1553,1007
2,186830,1868715530,46.3746084,2074,1637,1630,1780,1436,1432
2,186831,1868725532,46.375155,2085,1642,1639,1788,1441,1433
1,186893,1869345301,46.3890531,2240,1721,1054,1984,1553,1007
1,186894,1869355300,46.3902185,2241,1716,1057,1986,1555,1007
2,186832,1868735532,46.4055319,2085,1643,1639,1793,1444,1436
1,186895,1869365301,46.4061263,2246,1715,1056,1982,1553,1011
2,186833,1868745531,46.4066608,2082,1639,1637,1783,1435,1442
1,186896,1869375301,46.4071844,2238,1713,1053,1982,1552,1014
2,186834,1868755530,46.4197479,2074,1653,1655,1782,1447,1447
1,186897,1869385301,46.420312,2238,1717,1056,1985,1549,1010
2,186835,1868765531,46.4207992,2069,1659,1657,1777,1455,1449
1,186898,1869395301,46.4212658,2241,1712,1057,1984,1552,1007
2,186836,1868775530,46.4712095,2070,1662,1646,1781,1452,1444
1,186899,1869405301,46.4724874,2246,1718,1051,1979,1555,1008
2,186837,1868785531,46.4732315,2078,1663,1655,1780,1456,1447
1,186900,1869415301,46.4737446,2246,1725,1054,1990,1551,1004
2,186839,1868805532,46.4742662,2071,1655,1648,1777,1450,1445
1,186901,1869425301,46.4748359,2246,1714,1054,1987,1552,1005
1,186902,1869435301,46.4756558,2246,1717,1053,1983,1548,1008
2,186840,1868815532,46.4826173,2064,1654,1649,1775,1453,1450
2,186841,1868825530,46.4832816,2070,1657,1650,1774,1447,1447
1,186903,1869445301,46.4838779,2246,1712,1053,1984,1548,1005
1,186904,1869455301,46.4845153,2240,1713,1052,1981,1550,1001
2,186842,1868835530,46.4985204,2043,1623,1625,1756,1421,1429
1,186905,1869465302,46.5000019,2241,1716,1051,1986,1555,1007
2,186843,1868845530,46.5015337,2017,1757,1728,1735,1530,1505
1,186906,1869475301,46.5145686,2243,1712,1045,1984,1548,997
2,186844,1868855530,46.5159937,2043,1676,1671,1759,1467,1458
1,186907,1869485301,46.5168206,2244,1712,1047,1987,1548,1002
2,186845,1868865529,46.5175095,2041,1495,1472,1758,1323,1300
1,186908,1869495300,46.5301959,2246,1709,1041,1985,1548,998
2,186846,1868875534,46.5310972,1983,1644,1622,1702,1439,1424
1,186909,1869505301,46.532021,2244,1711,1046,1985,1548,998
2,186847,1868885531,46.5451239,2031,1606,1590,1745,1409,1395
1,186910,1869515301,46.5458169,2242,1714,1042,1982,1549,1001
2,186848,1868895531,46.5464226,2032,1617,1604,1749,1420,1405
1,186911,1869525301,46.5606746,2245,1718,1046,1988,1553,1000
2,186849,1868905530,46.5614186,1999,1746,1776,1724,1526,1549
1,186912,1869535301,46.5619947,2252,1712,1043,1991,1548,998
2,186850,1868915531,46.5770865,2033,1725,1801,1748,1504,1568
1,186913,1869545301,46.5779421,2255,1712,1047,1983,1550,1000
2,186851,1868925530,46.5787063,2097,1601,1649,1802,1406,1444
1,186914,1869555301,46.5927849,2246,1715,1042,1985,1549,999
2,186852,1868935532,46.6014016,2121,1594,1628,1821,1405,1429
1,186915,1869565301,46.6022558,2253,1716,1043,1985,1549,1000
2,186853,1868945532,46.6090598,2071,1535,1584,1777,1355,1389
1,186916,1869575301,46.6106022,2246,1718,1050,1989,1557,1003
2,186854,1868955532,46.6116591,2096,1562,1616,1798,1376,1419
1,186917,1869585301,46.6124865,2252,1717,1047,1988,1549,1003
2,186855,1868965530,46.6246525,2149,1616,1674,1840,1419,1464
1,186918,1869595301,46.6254147,2240,1713,1045,1983,1549,1002
2,186856,1868975531,46.6261474,2160,1681,1749,1851,1470,1527
1,186919,1869605301,46.6400123,2251,1712,1051,1987,1552,1003
2,186857,1868985532,46.6407054,2203,1743,1798,1888,1519,1562
1,186920,1869615300,46.6416261,2249,1713,1047,1991,1549,1002
2,186858,1868995533,46.6555075,2255,1672,1690,1921,1463,1481
1,186921,1869625301,46.656119,2240,1719,1050,1981,1557,1003
2,186859,1869005530,46.656682,2275,1599,1608,1940,1402,1414
1,186922,1869635301,46.6725945,2247,1719,1055,1984,1548,1006
2,186860,1869015530,46.6732016,2309,1601,1598,1968,1408,1406
1,186923,1869645301,46.720652,2242,1715,1049,1984,1548,1003
1,186924,1869655301,46.7227111,2247,1717,1054,1981,1550,1007
2,186862,1869035530,46.7237704,2340,1672,1651,1990,1466,1446
2,186863,1869045531,46.7245114,2271,1714,1683,1940,1500,1474
2,186864,1869055531,46.7251946,2205,1761,1725,1880,1530,1509
1,186925,1869665302,46.7258517,2243,1713,1047,1987,1553,1007
1,186926,1869675300,46.7265417,2241,1718,1051,1985,1552,1005
1,186927,1869685301,46.7272065,2240,1721,1054,1985,1549,1007
2,186865,1869065531,46.7279664,2175,1774,1746,1861,1542,1527
1,186928,1869695301,46.7349286,2242,1714,1053,1987,1556,1008
2,186866,1869075530,46.7358217,2198,1783,1780,1876,1557,1550
1,186929,1869705301,46.7366649,2244,1722,1051,1985,1552,1008
2,186867,1869085532,46.7510039,2272,1797,1818,1940,1558,1576
1,186930,1869715301,46.7521337,2245,1721,1050,1985,1553,1005
2,186868,1869095533,46.7533734,2323,1792,1844,1978,1560,1602
1,186931,1869725302,46.7546786,2244,1715,1050,1984,1552,1002
2,186869,1869105530,46.7675182,2362,1770,1805,2006,1542,1571
1,186932,1869735301,46.7693617,2245,1717,1056,1984,1550,1003
2,186870,1869115531,46.770682,2402,1746,1745,2043,1522,1527
2,186871,1869125532,46.7832632,2439,1755,1714,2065,1532,1496
1,186933,1869745301,46.7841783,2247,1716,1054,1982,1556,1008
1,186934,1869755303,46.7849585,2247,1714,1053,1983,1551,1005
2,186872,1869135530,46.7869154,2421,1726,1674,2054,1505,1466
1,186935,1869765302,46.8139967,2247,1718,1054,1981,1552,1002
1,186936,1869775301,46.8145971,2245,1712,1054,1984,1553,1004
2,186873,1869145533,46.8150897,2389,1744,1718,2032,1520,1501
2,186874,1869155531,46.8294622,2383,1795,1766,2024,1559,1545
2,186875,1869165531,46.8301199,2358,1813,1795,2004,1576,1559
1,186937,1869785301,46.8307202,2242,1713,1054,1984,1553,1010
1,186938,1869795301,46.8312366,2244,1715,1054,1982,1552,1010
2,186876,1869175532,46.8452861,2323,1812,1801,1979,1575,1566
1,186939,1869805301,46.845907,2243,1717,1054,1985,1553,1006
2,186878,1869195535,46.9328778,2307,1793,1782,1967,1559,1557
1,186940,1869815301,46.9339832,2242,1715,1054,1982,1556,1007
2,186879,1869205531,46.9350989,2295,1808,1811,1957,1571,1571
1,186941,1869825300,46.9361121,2245,1716,1057,1981,1548,1004
2,186880,1869215532,46.9373284,2319,1822,1831,1973,1581,1588
1,186942,1869835302,46.9387742,2242,1716,1053,1980,1553,1007
2,186882,1869235532,46.9407546,2437,1862,1853,2067,1611,1607
2,186883,1869245531,46.9422915,2445,1894,1865,2075,1636,1618
1,186943,1869845301,46.9434579,2247,1718,1051,1986,1552,1001
1,186944,1869855301,46.9446036,2243,1717,1051,1983,1553,1009
1,186945,1869865302,46.9455609,2240,1714,1055,1984,1552,1007
2,186884,1869255531,46.9464609,2447,1873,1835,2074,1622,1588
1,186946,1869875301,46.9472474,2240,1717,1055,1986,1551,1010
1,186947,1869885302,46.9481361,2240,1717,1054,1981,1553,1008
2,186885,1869265534,46.9491941,2417,1836,1795,2054,1596,1558
1,186948,1869895301,46.9499697,2241,1714,1054,1980,1548,1009
2,186886,1869275532,46.9509084,2374,1821,1791,2020,1583,1548
1,186949,1869905301,46.9549555,2241,1715,1058,1983,1553,1011
2,186887,1869285532,46.9561136,2311,1789,1744,1968,1550,1522
2,186888,1869295531,46.9576095,2268,1751,1716,1937,1528,1504
1,186950,1869915301,46.9587379,2241,1716,1053,1981,1549,1007
1,186951,1869925301,46.9710564,2245,1719,1054,1984,1552,1007
2,186889,1869305532,46.9723462,2238,1747,1723,1908,1520,1504
1,186952,1869935301,46.973371,2244,1718,1060,1984,1553,1011
1,186953,1869945301,47.0027646,2241,1719,1059,1986,1550,1011
2,186891,1869325532,47.0039234,2317,1705,1723,1975,1493,1505
1,186954,1869955301,47.0045882,2247,1718,1061,1989,1550,1010
2,186892,1869335531,47.0050848,2359,1749,1776,2008,1523,1540
1,186955,1869965301,47.0055404,2241,1719,1055,1983,1555,1008
2,186893,1869345531,47.00598,2409,1815,1838,2047,1575,1593
1,186956,1869975301,47.0174355,2243,1714,1058,1986,1553,1009
2,186894,1869355532,47.0185882,2418,1881,1887,2051,1624,1636
1,186957,1869985305,47.0192288,2247,1717,1057,1987,1550,1006
2,186895,1869365531,47.0358888,2416,1925,1933,2051,1665,1672
1,186958,1869995301,47.0365091,2245,1712,1059,1987,1553,1007
2,186896,1869375532,47.037051,2393,1950,1959,2031,1683,1689
2,186897,1869385532,47.0488192,2358,1943,1947,2009,1677,1681
1,186959,1870005302,47.0496493,2243,1719,1060,1984,1553,1011
1,186960,1870015302,47.0505255,2240,1723,1062,1984,1556,1005
2,186898,1869395531,47.0513958,2319,1895,1918,1975,1635,1648
2,186899,1869405531,47.0646465,2313,1882,1940,1971,1624,1679
2,186900,1869415531,47.065448,2410,1865,1935,2047,1617,1674
2,186901,1869425531,47.0798496,2462,1889,1969,2087,1635,1697
1,186961,1870025301,47.0804693,2246,1717,1059,1986,1550,1009
1,186962,1870035301,47.095258,2240,1713,1061,1981,1548,1008
1,186963,1870045301,47.0964211,2245,1718,1060,1989,1553,1015
2,186902,1869435532,47.0973325,2451,1934,2005,2079,1670,1724
1,186964,1870055301,47.0982104,2246,1723,1061,1987,1559,1009
1,186965,1870065301,47.1104497,2247,1725,1060,1984,1553,1009
1,186966,1870075301,47.1116118,2247,1717,1059,1984,1552,1011
1,186967,1870085301,47.1268083,2243,1719,1057,1983,1552,1009
2,186905,1869465538,47.1276179,2417,1870,1946,2050,1618,1674
1,186968,1870095301,47.1284506,2249,1721,1058,1992,1558,1013
2,186906,1869475541,47.1292697,2384,1839,1923,2030,1600,1660
1,186969,1870105301,47.1860558,2247,1722,1056,1987,1556,1009
2,186907,1869485532,47.1879062,2369,1838,1907,2011,1593,1647
1,186970,1870115301,47.188644,2246,1727,1054,1987,1559,1008
2,186908,1869495532,47.1895072,2335,1815,1874,1988,1574,1623
2,186909,1869505530,47.1902763,2320,1840,1904,1975,1596,1646
1,186971,1870125301,47.1909571,2229,1712,1061,1969,1545,1015
1,186972,1870135301,47.1916425,2241,1718,1062,1985,1556,1009
2,186910,1869515537,47.1923877,2313,1873,1932,1971,1626,1672
2,186911,1869525532,47.1933683,2305,1903,1958,1967,1640,1685
1,186973,1870145300,47.1940301,2256,1719,1059,1992,1557,1011
1,186974,1870155307,47.194662,2243,1714,1059,1994,1556,1010
2,186912,1869535532,47.2031604,2309,1921,1983,1968,1661,1705
1,186975,1870165301,47.2040963,2240,1719,1057,1982,1550,1005
2,186913,1869545531,47.2049832,2320,1922,1982,1975,1661,1707
1,186976,1870175301,47.2203022,2244,1721,1061,1986,1553,1010
2,186914,1869555530,47.2217489,2553,1913,1956,2164,1654,1684
1,186977,1870185301,47.222831,2242,1718,1055,1984,1557,1015
2,186915,1869565533,47.2236937,2281,2013,2085,1950,1733,1782
1,186978,1870195301,47.2352738,2244,1718,1061,1986,1557,1011
2,186916,1869575532,47.2361854,2385,1839,1859,2031,1596,1613
1,186979,1870205300,47.2371893,2248,1712,1061,1985,1553,1007
2,186917,1869585532,47.2505103,2371,1806,1827,2018,1565,1591
1,186980,1870215301,47.251809,2242,1721,1067,1984,1552,1016
2,186918,1869595531,47.252641,2377,1857,1917,2019,1614,1655
1,186981,1870225301,47.2669281,2246,1721,1061,1984,1555,1011
2,186919,1869605532,47.2680771,2393,1889,1951,2031,1633,1681
1,186982,1870235303,47.2690273,2240,1714,1059,1983,1548,1010
2,186920,1869615531,47.2817661,2390,1872,1931,2029,1624,1664
1,186983,1870245301,47.2823949,2240,1718,1058,1982,1550,1015
1,186984,1870255311,47.2828879,2241,1722,1057,1979,1552,1011
2,186921,1869625532,47.2981923,2376,1872,1932,2021,1622,1664
1,186985,1870265301,47.2991392,2240,1715,1068,1984,1557,1011
2,186922,1869635531,47.2997031,2376,1872,1930,2017,1622,1670
2,186923,1869645532,47.3126443,2384,1873,1929,2025,1621,1672
1,186986,1870275301,47.3132679,2238,1723,1067,1984,1552,1011
1,186987,1870285301,47.3289733,2239,1718,1061,1980,1555,1016
2,186924,1869655531,47.3298956,2393,1879,1941,2031,1631,1677
2,186925,1869665531,47.3304728,2384,1878,1937,2028,1629,1674
2,186926,1869675531,47.3311088,2407,1887,1946,2041,1631,1679
1,186988,1870295300,47.3440876,2242,1723,1062,1983,1557,1014
1,186989,1870305301,47.3446927,2241,1719,1062,1980,1553,1013
2,186927,1869685535,47.3451798,2396,1898,1950,2031,1638,1683
1,186990,1870315301,47.3597914,2241,1713,1059,1981,1557,1011
2,186928,1869695530,47.3607483,2416,1890,1947,2050,1636,1680
1,186991,1870325301,47.3614699,2240,1721,1067,1979,1553,1015
2,186929,1869705530,47.3758462,2406,1926,1999,2049,1665,1719
1,186992,1870335301,47.3768251,2242,1718,1061,1990,1556,1013
2,186930,1869715532,47.3775479,2385,1931,2003,2028,1666,1723
2,186931,1869725531,47.3917845,2385,1957,2047,2027,1690,1753
1,186993,1870345301,47.3928003,2245,1722,1061,1983,1553,1011
2,186932,1869735533,47.3936252,2403,1970,2064,2040,1697,1772
1,186994,1870355300,47.4069629,2241,1722,1059,1985,1559,1011
1,186995,1870365301,47.4079699,2245,1719,1066,1983,1555,1017
2,186933,1869745530,47.408835,2400,1966,2047,2038,1690,1753
1,186996,1870375302,47.4227309,2246,1729,1057,1986,1562,1016
1,186997,1870385301,47.4235357,2252,1726,1056,1992,1557,1012
2,186934,1869755530,47.4242351,2385,1975,2062,2026,1699,1773
1,186998,1870395307,47.4383825,2242,1715,1065,1981,1553,1013
2,186935,1869765532,47.4391293,2364,1920,1989,2007,1655,1707
2,186937,1869785531,47.4398082,2368,1883,1893,2015,1629,1633
2,186938,1869795530,47.453812,2407,1878,1955,2043,1630,1689
1,186999,1870405301,47.4546578,2243,1722,1057,1987,1556,1013
1,187000,1870415421,47.4699051,2242,1720,1059,1986,1558,1011
1,187001,1870425307,47.4706276,2242,1725,1067,1987,1557,1016
2,186940,1869815530,47.471297,2423,1859,1916,2058,1616,1658
2,186941,1869825531,47.52213,2403,1811,1854,2038,1572,1608
1,187002,1870435302,47.5232101,2243,1721,1066,1987,1552,1011
2,186942,1869835531,47.5239575,2359,1808,1850,2010,1572,1601
1,187003,1870445301,47.5246535,2247,1719,1065,1984,1549,1010
1,187004,1870455301,47.5253418,2247,1721,1057,1988,1553,1010
2,186943,1869845531,47.5260954,2410,1949,2032,2043,1680,1752
1,187005,1870465301,47.5267396,2244,1721,1059,1989,1549,1018
1,187006,1870475303,47.5340279,2253,1723,1059,1987,1550,1015
2,186944,1869855531,47.5357608,2368,1903,1968,2016,1645,1695
1,187007,1870485301,47.5375191,2253,1719,1056,1992,1555,1011
1,187008,1870495301,47.5389283,2247,1715,1056,1992,1553,1008
2,186945,1869865532,47.5486741,2377,1892,1968,2025,1636,1695
2,186946,1869875531,47.5498005,2405,1911,1983,2044,1647,1710
1,187009,1870505301,47.5507992,2251,1723,1069,1989,1552,1018
1,187010,1870515301,47.5524318,2241,1723,1069,1985,1559,1020
2,186947,1869885532,47.5646018,2398,1890,1957,2039,1636,1692
1,187011,1870525301,47.5656233,2230,1715,1061,1970,1548,1013
2,186948,1869895531,47.5666486,2422,1921,1991,2056,1659,1714
2,186949,1869905531,47.5799406,2403,1887,1954,2043,1636,1687
1,187012,1870535301,47.5812616,2236,1706,1056,1974,1545,1007
2,186950,1869915531,47.5825997,2394,1882,1948,2035,1627,1680
1,187013,1870545301,47.5844115,2236,1711,1058,1979,1545,1012
2,186951,1869925532,47.5946086,2393,1857,1907,2031,1612,1658
1,187014,1870555301,47.5959018,2235,1718,1057,1979,1548,1009
2,186952,1869935532,47.5970476,2387,1867,1934,2031,1621,1669
1,187015,1870565301,47.6109606,2240,1709,1050,1979,1546,1001
2,186953,1869945531,47.6125911,2384,1856,1920,2026,1609,1658
2,186954,1869955531,47.6140903,2384,1905,1993,2026,1651,1718
1,187016,1870575301,47.6152487,2243,1712,1053,1985,1548,1004
1,187017,1870585301,47.6261704,2245,1719,1061,1983,1549,1016
2,186955,1869965530,47.6271258,2382,1933,2018,2022,1669,1738
1,187018,1870595301,47.6411366,2245,1703,1047,1984,1539,998
2,186956,1869975532,47.6565294,2384,1931,2018,2025,1662,1731
1,187019,1870605301,47.6571604,2246,1709,1047,1990,1548,1003
1,187020,1870615301,47.6576947,2255,1712,1051,1992,1548,1003
2,186957,1869985532,47.6584481,2387,1898,1969,2031,1642,1697
1,187021,1870625302,47.6713517,2251,1712,1049,1986,1549,1004
2,186958,1869995531,47.6720216,2393,1891,1959,2033,1630,1689
2,186959,1870005531,47.6725118,2379,1898,1972,2022,1643,1704
2,186960,1870015531,47.6876085,2395,1899,1977,2030,1641,1702
1,187022,1870635301,47.6882159,2247,1714,1051,1986,1550,1001
1,187023,1870645301,47.6888262,2250,1718,1051,1991,1551,1006
1,187024,1870655301,47.6893245,2252,1712,1048,1992,1548,1004
2,186961,1870025531,47.7030539,2391,1881,1953,2031,1629,1685
2,186962,1870035533,47.703676,2386,1876,1941,2027,1625,1684
2,186963,1870045532,47.7041489,2376,1849,1913,2016,1598,1655
2,186964,1870055531,47.7046098,2373,1914,2001,2017,1657,1726
1,187025,1870665301,47.7180229,2245,1718,1049,1993,1550,1002
1,187026,1870675310,47.7186919,2245,1712,1045,1984,1548,1005
1,187027,1870685301,47.7192878,2250,1712,1045,1987,1546,1002
1,187028,1870695302,47.7660693,2239,1715,1050,1979,1548,1005
2,186966,1870075531,47.7670452,2369,1885,1969,2013,1633,1696
1,187029,1870705301,47.7679624,2231,1718,1055,1975,1548,1011
2,186967,1870085531,47.7689553,2385,1899,1968,2026,1643,1700
1,187030,1870715301,47.7698626,2233,1710,1053,1977,1548,1005
1,187031,1870725301,47.7706337,2239,1712,1045,1984,1546,1004
1,187032,1870735301,47.7811752,2241,1712,1047,1986,1548,1002
2,186968,1870095532,47.7826626,2394,1897,1968,2031,1640,1697
1,187033,1870745301,47.7842425,2242,1713,1053,1983,1548,1005
1,187034,1870755301,47.7854115,2243,1710,1046,1991,1549,1001
2,186969,1870105532,47.7958242,2385,1889,1967,2031,1638,1696
2,186970,1870115533,47.7967258,2394,1890,1961,2037,1633,1694
2,186971,1870125531,47.7981759,2395,1890,1961,2034,1633,1692
1,187035,1870765301,47.799055,2243,1710,1047,1990,1548,998
2,186972,1870135531,47.8112061,2389,1878,1952,2032,1628,1686
2,186973,1870145532,47.8119897,2389,1888,1959,2030,1635,1692
1,187036,1870775301,47.812758,2250,1712,1043,1990,1548,997
2,186974,1870155530,47.8272381,2386,1895,1967,2031,1643,1696
1,187037,1870785302,47.8278321,2253,1713,1043,1993,1548,996
2,186975,1870165543,47.8283697,2384,1888,1968,2029,1643,1697
